product_code,product_name,group_code,group_name,line_name,color,forecast_qty_q2,forecast_revenue_q2,forecast_qty_conservative,forecast_qty_optimistic,avg_unit_price,is_new_sku,missing_master_flag,rank_qty,rank_revenue
000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Hồng,145.40019999999998,231186318.0,116.32016000000002,174.48024,1590000.0,0,0,102,99
000124002004000,Xe đạp Thống Nhất Neo 2004 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Đỏ Tươi,6.518599999999999,7242888.164599999,5.214879999999999,7.8223199999999995,1111111.0,0,0,156,169
000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Hồng,41.2093,45788106.532299995,32.967439999999996,49.45115999999999,1111111.0,0,0,134,142
000124002024000,Xe đạp Thống Nhất Neo 2004 Tím,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Tím,13.362799999999998,14847554.070799999,10.69024,16.035359999999997,1111111.0,0,0,149,156
000125002002000,Xe đạp Thống Nhất Puppy 20 Trắng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Trắng,407.2211,500937294.09137607,325.77688,488.66531999999995,1230135.8993710692,0,0,43,56
000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Hồng,1837.2661999999998,2347589740.391814,1469.81296,2204.71944,1277762.4387755103,0,0,4,9
000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Xanh,639.8117,787486310.9179,511.84936000000005,767.77404,1230809.4880382775,0,0,30,37
000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Puppy 20,Kem,879.2399,1067468705.6799184,703.39192,1055.08788,1214081.282798834,0,0,18,30
000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Đen,1071.3032,1250281586.8062205,857.0425600000001,1285.56384,1167066.0433070867,0,0,12,22
000131002004000,Xe đạp Thống Nhất GN 06 20 Đỏ tươi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20,Đỏ Tươi,0.0,0.0,0.0,0.0,1123842.595,0,0,168,185
000131002004005,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Đỏ,315.4536,368418397.28527063,252.36288000000002,378.54431999999997,1167900.43697479,0,0,60,75
000131002007000,Xe đạp Thống Nhất GN 06 20 Coban,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20,Coban,0.0,0.0,0.0,0.0,1197685.19,0,0,168,185
000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Ghi,718.9237,838888368.7877213,575.13896,862.7084400000001,1166867.038585209,0,0,27,36
000131002019002,Xe đạp Thống Nhất GN 06 20 2024 Vàng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Vàng,378.6607,441481011.16275555,302.92856,454.39284,1165901.3231707318,0,0,48,66
000132002001001,Xe đạp Thống Nhất GN 2.0 20 đen - Bat man,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Đen,234.9886,307965484.673,187.99088,281.98632,1310555.0,1,0,72,86
000132002003001,Xe đạp Thống Nhất GN 2.0 20 đỏ - Wonderwoman,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Đỏ,111.9745,146748740.8475,89.5796,134.36939999999998,1310555.0,1,0,119,119
000132002022001,Xe đạp Thống Nhất GN 2.0 20 xanh - Superman,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Xanh,254.0373,333593616.11929375,203.22984,304.84475999999995,1313167.8541666667,1,0,66,81
000207004000000,Xe đạp Thống Nhất 219-05-26,CITYBIKE_P,Xe phổ thông,Xe 219-05-26,Unknown,633.6505999999999,892961918.2633243,506.92048,760.38072,1409233.9189189188,0,1,31,35
000208002003000,Xe đạp Thống Nhất 219-24 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe 219-24,Đỏ Đun,282.7418,388640785.23645204,226.19344,339.29015999999996,1374543.082191781,0,0,62,71
