fiscal_year,fiscal_month,product_code,product_name,group_code,group_name,line_name,color,avg_unit_price,forecast_qty_base,forecast_revenue_base,forecast_qty_conservative,forecast_qty_optimistic,forecast_revenue_conservative,forecast_revenue_optimistic,calibration_factor,selected_forecast_model,forecast_selection_type
2026,6,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,CITYBIKE_P,Xe phổ thông,Xe MTB 26 02,Xanh Dương,1744969.387755102,86.5095,150956429.25,69.2076,103.8114,120765143.39999999,181147715.1,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000231002002000,Xe đạp Thống Nhất LD 26 We Bare Bears Trắng,Unknown,Unknown,Unknown,Trắng,2106957.7281553396,67.6775,142593631.64723298,54.141999999999996,81.213,114074905.3177864,171112357.9766796,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000208002023000,Xe đạp Thống Nhất 219-24 Xanh Tím,CITYBIKE_P,Xe phổ thông,Xe 219-24,Xanh Tím,1405879.6496350365,100.2111,140884746.1575416,80.16888,120.25332,112707796.92603329,169061695.38904992,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000320050020000,Xe đạp Thống Nhất Road RPD 700C V5 Trắng,Unknown,Unknown,Unknown,Trắng,2776337.9545454546,50.7012,140763665.901,40.56096,60.84144,112610932.72080001,168916399.0812,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000232003008000,Xe đạp Thống Nhất MS 27.5 Ghi,Unknown,Unknown,Unknown,Ghi,2233333.0,62.993700000000004,140685909.00210002,50.394960000000005,75.59244,112548727.20168,168823090.80251998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000131002019002,Xe đạp Thống Nhất GN 06 20 2024 Vàng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Vàng,1165901.3231707318,118.9617,138697603.43663964,95.16936,142.75403999999997,110958082.74931172,166437124.12396753,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,100029005090000,Xe đạp Thống Nhất CPD 700C Hồng,Unknown,Unknown,Unknown,Hồng,2635749.3658536584,51.8771,136735033.42732683,41.50168,62.25252,109388026.74186146,164082040.1127922,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000217003005000,Xe đạp Thống Nhất GN 06-26 2.0 Cam,CITYBIKE_P,Xe phổ thông,Xe GN 06-26 2.0,Cam,1607040.6821705427,84.7198,136148165.18535194,67.77584,101.66376000000001,108918532.14828156,163377798.22242233,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Spaceboy 16,Nâu,940620.8625,143.50230000000002,134981257.19673377,114.80184000000003,172.20276,107985005.75738703,161977508.63608053,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000208002003000,Xe đạp Thống Nhất 219-24 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe 219-24,Đỏ Đun,1374543.082191781,96.1158,132115307.97932877,76.89264,115.33895999999999,105692246.38346303,158538369.5751945,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000219002022000,Xe đạp Thống Nhất GN 2.0 700C Xanh,Unknown,Unknown,Unknown,Xanh,1690702.9797979798,76.6601,129609459.50161111,61.32808,91.99212,103687567.60128888,155531351.40193334,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000400050200000,Xe đạp Thống Nhất MTB SPD 27.5 17 Xanh,Unknown,Unknown,Unknown,Xanh,2864482.1136363638,44.7502,128186147.48165001,35.80016,53.70024,102548917.98532,153823376.97798002,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000335002013000,Xe đạp Thống Nhất Super 24 Xanh,SPORTBIKE_S,Xe thể thao thép,Xe Super 24,Xanh,1993410.6141732284,63.036899999999996,125658425.54457638,50.42952,75.64428,100526740.43566109,150790110.65349165,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000224002024000,Xe đạp Thống Nhất New 24 Tím,CITYBIKE_P,Xe phổ thông,Xe New 24,Tím,1410609.6435643565,84.33479999999999,118963482.16807127,67.46784,101.20175999999998,95170785.73445703,142756178.60168552,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000131002004005,Xe đạp Thống Nhất GN 06 20 2024 Đỏ,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 20 2024,Đỏ,1167900.43697479,101.7016,118777343.0810353,81.36128000000001,122.04191999999999,95021874.46482825,142532811.69724235,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000215004000000,Xe đạp Thống Nhất GN 05-27,CITYBIKE_P,Xe phổ thông,Xe GN 05-27,Unknown,1560068.9285714286,74.536,116281297.66000001,59.628800000000005,89.4432,93025038.128,139537557.192,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000209002007000,Xe đạp Thống Nhất 219-26 Coban,CITYBIKE_P,Xe phổ thông,Xe 219-26,Coban,1463241.2038834952,79.2352,115940209.43794952,63.388160000000006,95.08224,92752167.55035962,139128251.3255394,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,100029005220000,Xe đạp Thống Nhất CPD 700C Xanh,Unknown,Unknown,Unknown,Xanh,2900130.396551724,38.2514,110934047.85065861,30.601119999999998,45.90167999999999,88747238.28052689,133120857.42079031,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000331002004000,Xe đạp Thống Nhất MTB 26-02 Đỏ tươi,CITYBIKE_P,Xe phổ thông,Xe MTB 26 02,Đỏ Tươi,1684974.2745098039,64.00789999999999,107851664.86539607,51.20632,76.80948,86281331.89231686,129421997.83847527,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000132002022001,Xe đạp Thống Nhất GN 2.0 20 xanh - Superman,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Xanh,1313167.8541666667,81.8763,107517325.17810626,65.50104,98.25156,86013860.14248501,129020790.2137275,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000336002004000,Xe đạp Thống Nhất SK 20 đỏ,Unknown,Unknown,Unknown,Đỏ,1351085.5096153845,79.11859999999999,106895994.00105575,63.29487999999999,94.94231999999998,85516795.2008446,128275192.8012669,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000225002024000,Xe đạp Thống Nhất New 26 Tím,CITYBIKE_P,Xe phổ thông,Xe New 26,Tím,1556666.5714285714,67.86009999999999,105635549.20379998,54.288079999999994,81.43211999999998,84508439.36303999,126762659.04455997,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000334002001000,Xe đạp Thống Nhất Super 20 Đen,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE Super 20,Đen,1597320.9789473685,65.56880000000001,104734419.80440423,52.45504000000001,78.68256000000001,83787535.84352338,125681303.76528507,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000334002013000,Xe đạp Thống Nhất Super 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE Super 20,Xanh,1748131.608695652,58.0107,101410338.31256087,46.40856,69.61283999999999,81128270.65004869,121692405.97507302,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,SPORTBIKE_A,Xe thể thao nhôm,Xe Road RPD 700C,Ghi,2634696.25,38.421899999999994,101230035.84787498,30.737519999999996,46.10627999999999,80984028.6783,121476043.01744998,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000320050200000,Xe đạp Thống Nhất Road RPD 700C V5 Xanh da trời,Unknown,Unknown,Unknown,Xanh Da Trời,2773503.846153846,34.6929,96220891.58423077,27.754320000000003,41.63148,76976713.26738462,115465069.90107693,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000320050010000,Xe đạp Thống Nhất Road RPD 700C V5 Đen,Unknown,Unknown,Unknown,Đen,2477278.93877551,38.084199999999996,94345186.56011426,30.46736,45.70103999999999,75476149.24809143,113214223.87213711,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000132002001001,Xe đạp Thống Nhất GN 2.0 20 đen - Bat man,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Đen,1310555.0,71.28659999999999,93425010.063,57.02928,85.54391999999999,74740008.0504,112110012.07559998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000224002004000,Xe đạp Thống Nhất New 24 Đỏ tươi,CITYBIKE_P,Xe phổ thông,Xe New 24,Đỏ Tươi,1472741.935483871,63.36879999999999,93325889.16129032,50.69504,76.04256,74660711.32903226,111991066.99354838,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000106002001000,Xe đạp Thống Nhất Batwheels 16 Đen,Unknown,Unknown,Unknown,Đen,1224682.2450980393,72.6605,88986024.26994608,58.1284,87.1926,71188819.41595687,106783229.1239353,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000232003002000,Xe đạp Thống Nhất MS 27.5 Trắng,Unknown,Unknown,Unknown,Trắng,2222950.4918032787,39.1182,86957821.92845902,31.294560000000004,46.94184,69566257.54276723,104349386.31415081,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000400050080000,Xe đạp Thống Nhất MTB SPD 27.5 15 Ghi,Unknown,Unknown,Unknown,Ghi,2960555.0,27.8597,82480174.1335,22.287760000000002,33.43164,65984139.30680001,98976208.96020001,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000225002004000,Xe đạp Thống Nhất New 26 Đỏ tươi,CITYBIKE_P,Xe phổ thông,Xe New 26,Đỏ Tươi,1582822.12,52.085,82441290.12020001,41.668000000000006,62.501999999999995,65953032.09616002,98929548.14424,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000122002009001,Xe đạp Thống Nhất Bubbles 20 Hồng dạ quang,Unknown,Unknown,Unknown,Hồng Dạ Quang,1210132.7604166667,66.06049999999999,79941975.2195052,52.8484,79.27259999999998,63953580.17560417,95930370.26340623,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000216003005000,Xe đạp Thống Nhất GN 06-24 2.0 Cam,CITYBIKE_P,Xe phổ thông,Xe GN 06-24 2.0,Cam,1497690.46875,52.151,78106055.63578126,41.720800000000004,62.5812,62484844.50862501,93727266.7629375,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000106002013000,Xe đạp Thống Nhất Batwheels 16 Xanh,Unknown,Unknown,Unknown,Xanh,1135030.8333333333,68.6763,77949718.01924999,54.94104,82.41156,62359774.4154,93539661.62309998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000335002004000,Xe đạp Thống Nhất Super 24 Đỏ,SPORTBIKE_S,Xe thể thao thép,Xe Super 24,Đỏ,1938455.8823529412,39.301199999999994,76183642.3235294,31.440959999999997,47.16143999999999,60946913.85882352,91420370.78823528,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1010020000080000,"Xe đạp Thống Nhất GRX AT 27,5_2.0_15 Ghi",SPORTBIKE_A,Xe thể thao nhôm,"Xe GRX AT 27,5_2.0",Ghi,2100000.0,32.9886,69276060.0,26.39088,39.58631999999999,55420848.0,83131271.99999999,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",SPORTBIKE_A,Xe thể thao nhôm,Xe MTB Cyber 27.5 2024,Đen,3020207.8947368423,22.9311,69256689.25500001,18.34488,27.51732,55405351.404,83108027.106,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000106002004000,Xe đạp Thống Nhất Batwheels 16 Đỏ,Unknown,Unknown,Unknown,Đỏ,1226193.3777777778,56.419000000000004,69180604.18084446,45.135200000000005,67.7028,55344483.34467556,83016725.01701333,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000123002009000,Xe đạp Thống Nhất Neo 20-03 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-03,Hồng,1590000.0,42.286199999999994,67235057.99999999,33.828959999999995,50.74343999999999,53788046.39999999,80682069.6,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000260020220000,Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Spaceboy 12,Xanh Dương,952592.5,67.99409999999999,64770669.70424999,54.39527999999999,81.59291999999998,51816535.763399996,77724803.64509998,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000217002003000,Xe đạp Thống Nhất GN 06-26 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe GN 06-26,Đỏ Đun,1636714.6666666667,39.401999999999994,64489831.296,31.521599999999996,47.28239999999999,51591865.0368,77387797.55519998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000400050090000,Xe đạp Thống Nhất MTB SPD 27.5 15 Hồng,Unknown,Unknown,Unknown,Hồng,2813181.3636363638,22.8514,64285132.613000005,18.28112,27.421680000000002,51428106.0904,77142159.13560002,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000122002022000,Xe đạp Thống Nhất Bubbles 20 Xanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02 Bubble,Xanh,1214397.7976190476,52.2522,63454956.60075,41.80176,62.70264,50763965.2806,76145947.9209,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000103002009000,Xe đạp Thống Nhất We Bare Bears 16 Hồng,Unknown,Unknown,Unknown,Hồng,1094812.4102564103,57.8182,63300082.89868718,46.25456,69.38184,50640066.318949744,75960099.47842461,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000232003009000,Xe đạp Thống Nhất MS 27.5 Hồng,Unknown,Unknown,Unknown,Hồng,2189146.976744186,28.442699999999995,62265250.71544185,22.75416,34.13123999999999,49812200.57235349,74718300.85853022,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000334002004000,Xe đạp Thống Nhất Super 20 Đỏ,KIDBIKE_1,Xe trẻ em nhóm 1,Xe TE Super 20,Đỏ,1578980.8333333333,39.23479999999999,61950997.19966665,31.387839999999997,47.08175999999999,49560797.75973333,74341196.63959998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1010030010130000,Xe đạp Thống Nhất GRX 2.0 Xanh lá,Unknown,Unknown,Unknown,Xanh Lá,6507753.916666667,8.9419,58191684.74744167,7.15352,10.73028,46553347.79795334,69830021.69693,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000210020090000,Xe đạp Thống Nhất TE Love 12 Hồng,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 12,Hồng,937419.0,61.60229999999999,57747166.4637,49.281839999999995,73.92275999999998,46197733.170959994,69296599.75643998,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000105002013000,Xe đạp Thống Nhất Batwheels 12 Xanh,Unknown,Unknown,Unknown,Xanh,1097078.6266666667,51.4767,56473987.341332,41.181360000000005,61.77204,45179189.873065606,67768784.8095984,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000219002023000,Xe đạp Thống Nhất GN 2.0 700C Kem,Unknown,Unknown,Unknown,Kem,1705092.25,31.9759,54521859.276775,25.58072,38.37108,43617487.42142,65426231.13213,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000102002009000,Xe đạp Thống Nhất We Bare Bears 12 Hồng,Unknown,Unknown,Unknown,Hồng,1023653.6119402985,49.976299999999995,51158420.00641193,39.98104,59.97155999999999,40926736.00512955,61390104.00769431,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000218002001000,Xe đạp Thống Nhất GN 06-27 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-27,Đen,1530555.0,33.385,51097578.675,26.708,40.062,40878062.94,61317094.41,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000122002019000,Xe đạp Thống Nhất Bubbles 20 Vàng chanh,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 20-02 Bubble,Vàng Chanh,1223541.3166666667,41.0597,50238239.39993833,32.84776,49.27164,40190591.519950666,60285887.279925995,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000105002004000,Xe đạp Thống Nhất Batwheels 12 Đỏ,Unknown,Unknown,Unknown,Đỏ,1109565.3793103448,44.33439999999999,49191915.352496535,35.46751999999999,53.20127999999998,39353532.28199723,59030298.42299584,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000216002001000,Xe đạp Thống Nhất GN 06-24 Đen,CITYBIKE_P,Xe phổ thông,Xe GN 06-24,Đen,1408333.0,34.8095,49023367.5635,27.8476,41.7714,39218694.0508,58828041.0762,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000218002007000,Xe đạp Thống Nhất GN 06-27 Coban,CITYBIKE_P,Xe phổ thông,Xe GN 06-27,Coban,1617981.9473684211,29.634,47947277.02831579,23.7072,35.5608,38357821.622652635,57536732.43397895,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000250020220000,Xe đạp Thống Nhất TE Robot 16 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Robot 16,Xanh Dương,869906.6666666666,54.771300000000004,47645919.012,43.817040000000006,65.72556,38116735.2096,57175102.8144,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000240020220000,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 16,Xanh Dương,878413.2580645161,53.3115,46829528.407306455,42.64920000000001,63.9738,37463622.725845166,56195434.08876774,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000122002024000,Xe đạp Thống Nhất Bubbles 20 Tím dạ quang,Unknown,Unknown,Unknown,Tím Dạ Quang,1182842.5319148935,39.534,46762496.6567234,31.627200000000002,47.440799999999996,37409997.32537872,56114995.988068074,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000132002003001,Xe đạp Thống Nhất GN 2.0 20 đỏ - Wonderwoman,KIDBIKE_1,Xe trẻ em nhóm 1,Xe GN 06 2.0 20 DC (IP - Bản quyền),Đỏ,1310555.0,34.8095,45619764.2725,27.8476,41.7714,36495811.418,54743717.127,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000250020050000,Xe đạp Thống Nhất TE Robot 16 Cam,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Robot 16,Cam,851746.0273972603,52.75979999999999,44937950.05627397,42.20784,63.311759999999985,35950360.04501918,53925540.067528754,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000230020090000,Xe đạp Thống Nhất TE Bunny 12 Hồng,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 12,Hồng,511277.7,86.1849,44064417.44673,68.94792,103.42188,35251533.957384,52877300.936076,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000117002023000,Xe đạp thống nhất TE Bunny 16 Kem,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Bunny 16,Kem,887111.6279069767,49.5288,43937574.39627907,39.62304,59.43455999999999,35150059.51702326,52725089.275534876,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1060010000200000,Xe đạp Thống Nhất TE Super Man 16 Xanh,KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Super Man 16 (IP - Bản quyền),Xanh,954582.95,43.9632,41966521.14744,35.17056,52.75584,33573216.917952,50359825.376927994,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000220020090000,Xe đạp Thống Nhất TE Love 16 Hồng,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Hồng,919894.0540540541,44.2035,40662536.81837838,35.3628,53.0442,32530029.454702705,48795044.18205405,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000116002023000,Xe đạp thống nhất TE Love 16 Kem,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Kem,749268.9736842106,51.336899999999986,38465146.37512894,41.06951999999999,61.60427999999998,30772117.10010315,46158175.650154725,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000208002007000,Xe đạp Thống Nhất 219-24 Coban,CITYBIKE_P,Xe phổ thông,Xe 219-24,Coban,1389646.1515151516,27.1755,37764328.9905,21.7404,32.6106,30211463.192400005,45317194.7886,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000103002023000,Xe đạp Thống Nhất We Bare Bears 16 Kem,Unknown,Unknown,Unknown,Kem,1058827.1333333333,34.2925,36309829.46983333,27.433999999999997,41.150999999999996,29047863.575866662,43571795.3638,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000220020220000,Xe đạp Thống Nhất TE Love 16 Xanh dương,KIDBIKE_2,Xe trẻ em nhóm 2,Xe Love 16,Xanh Dương,900109.5625,38.223,34404887.8074375,30.578400000000002,45.867599999999996,27523910.245950002,41285865.368925,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000104002009000,Xe đạp Thống Nhất Tom & Jerry 14 Hồng,Unknown,Unknown,Unknown,Hồng,1232890.391304348,27.733199999999993,34191995.80012173,22.186559999999997,33.27983999999999,27353596.640097387,41030394.96014608,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1030010000080000,Xe đạp Thống Nhất TE Batman12 Ghi,KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Batman12 (IP - Bản quyền),Ghi,652407.4,50.91029999999999,33214256.456219997,40.72824,61.092359999999985,26571405.164976,39857107.747463994,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1050010000200000,Xe đạp Thống Nhất TE Super Man 12 Xanh,KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Super Man 12 (IP - Bản quyền),Xanh,945576.1111111111,30.546,28883567.89,24.4368,36.6552,23106854.312000003,34660281.468,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1010030010220000,Xe đạp Thống Nhất GRX 2.0 Xanh dương,Unknown,Unknown,Unknown,Xanh Dương,7767129.0,3.6751,28544975.7879,2.94008,4.41012,22835980.63032,34253970.945480004,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000102002023000,Xe đạp Thống Nhất We Bare Bears 12 Kem,Unknown,Unknown,Unknown,Kem,893940.48,31.276300000000003,27959150.634624,25.021040000000003,37.53156,22367320.507699203,33550980.7615488,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000413002001000,Xe đạp Thống Nhất Highway 27.5 Đen bóng,SPORTBIKE_S,Xe thể thao thép,Xe Highway 27.5,Đen Bóng,2716111.0,8.734499999999999,23723871.529499996,6.9876,10.481399999999999,18979097.2236,28468645.835399996,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000233003022001,Xe đạp Thống Nhất MS Superman 27.5 DC xanh,Unknown,Unknown,Unknown,Xanh,2281364.714285714,9.317,21255475.042999998,7.453600000000001,11.1804,17004380.0344,25506570.051599998,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1010130010050000,Xe đạp Thống Nhất REX Cam,Unknown,Unknown,Unknown,Cam,9618055.0,2.2,21159721.0,1.7600000000000002,2.64,16927776.8,25391665.200000003,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000103002025000,Xe đạp Thống Nhất We Bare Bears 16 Xanh Mint,Unknown,Unknown,Unknown,Xanh Mint,1030462.9333333333,20.225700000000003,20841834.150720004,16.180560000000003,24.270840000000003,16673467.320576003,25010200.980864003,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000216002003000,Xe đạp Thống Nhất GN 06-24 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe GN 06-24,Đỏ Đun,1389062.1875,13.950199999999999,19377695.328062497,11.16016,16.740239999999996,15502156.262449998,23253234.393674996,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000413002022000,Xe đạp Thống Nhất Highway 27.5 Xanh dương,SPORTBIKE_S,Xe thể thao thép,Xe Highway 27.5,Xanh Dương,2826979.923076923,6.2253,17598798.115130767,4.98024,7.4703599999999994,14079038.492104616,21118557.738156922,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000124002009000,Xe đạp Thống Nhất Neo 2004 Hồng,KIDBIKE_1,Xe trẻ em nhóm 1,Xe Neo 2004,Hồng,1111111.0,13.808299999999997,15342554.021299997,11.046639999999998,16.569959999999995,12274043.217039999,18411064.825559992,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000217002007001,Xe đạp Thống Nhất GN 06 26 D Coban,Unknown,Unknown,Unknown,Coban,1694444.4,8.566799999999999,14515966.285919998,6.853439999999999,10.280159999999999,11612773.028735997,17419159.543103997,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000218002003000,Xe đạp Thống Nhất GN 06-27 Đỏ đun,CITYBIKE_P,Xe phổ thông,Xe GN 06-27,Đỏ Đun,1530555.0,8.075099999999997,12359384.680499995,6.460079999999998,9.690119999999997,9887507.744399996,14831261.616599996,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000104002020000,Xe đạp Thống Nhất Tom & Jerry 14 Xanh da trời,Unknown,Unknown,Unknown,Xanh Da Trời,1169191.8181818181,9.666799999999999,11302343.467999998,7.733439999999999,11.600159999999997,9041874.774399998,13562812.161599996,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000324000040000,Xe đạp Thống Nhất MTB 26-05_2023 Đỏ đun,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-05_2023,Đỏ Đun,2393888.0,4.5207,10822049.4816,3.6165599999999998,5.42484,8657639.58528,12986459.37792,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000310050200000,Xe đạp Thống Nhất Road RPD 700C Xanh da trời,SPORTBIKE_A,Xe thể thao nhôm,Xe Road RPD 700C,Xanh Da Trời,1400000.0,7.643699999999999,10701179.999999998,6.11496,9.172439999999998,8560944.0,12841415.999999998,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000324000180000,Xe đạp Thống Nhất MTB 26-05_2023 Đen mờ,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-05_2023,Đen Mờ,2393888.0,4.118399999999999,9858988.3392,3.29472,4.942079999999999,7887190.67136,11830786.007039998,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1000320010090000,"Xe đạp Thống Nhất Wonder Woman 20"" Hồng",KIDBIKE_2,Xe trẻ em nhóm 2,Xe TE Wonder Woman 20 (IP - Bản quyền),Hồng,1111111.0,8.639100000000001,9598999.0401,6.911280000000001,10.36692,7679199.232080001,11518798.84812,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,1010130010220000,Xe đạp Thống Nhất REX Xanh dương,Unknown,Unknown,Unknown,Xanh Dương,4275000.0,1.7083000000000002,7302982.500000001,1.3666400000000003,2.04996,5842386.000000001,8763579.0,1.1,benchmark_ewma_2m_a30,data_driven_benchmark
2026,6,000329002004001,Xe đạp Thống Nhất MTB 26-07 Tem đỏ,SPORTBIKE_S,Xe thể thao thép,Xe MTB 26-07,Đỏ,1900000.0,3.6207,6879330.0,2.89656,4.34484,5503464.0,8255195.999999999,0.9,benchmark_ewma_2m_a30,data_driven_benchmark
